0.048158984656927945,0.0023973840058134415,-0.026719704595769615,-0.0013249712212388143,0.019373838721233036,0.03210308489930284,-0.0395953338179525,0.03849133820799538,-0.08012504291664325,0.027696337021037486,0.014715021781127076,0.05690538569143476,0.06468706860822777,0.020421182912133757,-0.01606855396845049,0.018689475857087585,-0.04850532256153273,0.047711689034486277,0.09216589352689672,0.07442473785785843,-0.005767846039823938,-0.03988634926577371,-0.08736080918625201,-0.051275876959897444,-0.04214712403436223,-0.09889508459344923,-0.044330104251630156,-0.006152402882678504,-0.032611597673232524,0.012637040045143856,-0.08179467638402149,0.1056028181161835,-0.018309206792371628,-0.1042667746552389,0.05638188550179865,-0.11180183405160986,-0.1160577529108579,-0.06893772291081422,0.09630376623765471,0.04745675187016756,0.08374051633753393,0.03484661041030774,0.030316483746517082,-0.00682585525708497,-0.02444280606879759,-0.0701440401692683,-0.015477483431430758,-0.0025726917943760825,-0.09045897284422813,-0.09891872748197962,0.06291120710495374,0.004407811355030976,-0.0031127021450147144,-0.022557084187282552,-0.00683522105887987,-0.06640941919564851,-0.0013568402669619504,-0.03597319551700852,0.10173024559743805,-0.0615980075893966,0.07318595334089455,0.009885999212647295,0.0696561037700115,0.00325829676338509,0.00716591129672594,-0.10631142152108715,-0.06143863589760377,-0.09495655461901654,-0.02265400631649116,-0.01397434093227144,0.013033278953226278,-0.058775351299171906,-0.006307975945972665,-0.07439176017917414,-0.027050868569617574,-0.05740077695114069,-0.12926087080352733,0.03141425447927548,-0.03133015780457836,-0.039016114402773305,-0.07835527391906004,0.01858862696922158,-0.03607679231613393,-0.00481449002940073,-0.01957791694043532,0.06779735199018536,0.04945203715937268,0.11932365734293038,-0.012601346395668657,0.04194541536487794,-0.029057396457822716,0.06706162145451591,0.05432038614311486,-0.1378539963861695,-0.06026178439115865,-0.056925439918779686,0.003963739922599602,-0.08848327444205487,-0.09838289236633803,0.06441461782096679,-0.0623331895123383,0.018295391840802498,0.01488367773894104,-0.04627489373666691,-0.04160305375918484,-0.04495627538454238,0.06952088823083989,0.10250632406847641,0.08504862776949765,-0.08100051725641677,0.0652831734488267,0.08611277104182206,0.04216837574735719,0.08607595995652269,-0.02948122760163243,-0.0721966932821966,-0.01048107679733609,0.11941237030038519,0.06949586212865398,0.030913936860248736,-0.05713901441239622,-0.05504895413401471,-0.07213031105539286,0.05884433222245648,0.03080545489022079,-0.040967167389046495,-0.12400871742591554,-0.05683734291265241,0.063987279709759,-0.01782164142300368,-0.04039183578233118,-0.018044969548579152,-0.12529229847091453,0.023056278008375126,0.016316105600686737,-0.06868259107215505,0.016887400150262917,-0.06673203139463912,0.06211976169497265,-0.018830603794568274,-0.09437048213699967,-0.07444627644357873,0.05577508988336726,0.1468856994635697,0.07448373039476523,0.11500204246039278,-0.047697634144731355,-0.10175880785832157,0.07353448033752646,0.0963135939400157,-0.13656891193857837,-0.13879163700708352,-0.005590733688598768,-0.1003549910634873,-0.027470602079696132,-0.06219504084996851,-0.05264111122609726,-0.12490500083831693,-0.06988026313681717,0.06439501415073132,-0.023947708356968612,-0.007550230777846161,0.03358163559586767,0.07154893803895114,0.019994236913510464,-0.07159602229934463,0.11799236035444807,0.02675597718780266,0.08745104467057996,-0.10150302528817504,0.03580456734960517,0.1321814182734858,0.006205869142954558,0.011960893659141455,0.13484654724836298,0.07178406494983096,-0.032988183437050095,-0.06589207009171129,-0.0016515764032534344,-0.026948267110549966,-0.13733475238276138,0.02173714087521838,-0.08877817292878337,-0.20017904567736733,-0.008775202405900072,-0.06574996678331668,-0.03744697251676517,0.013669747900735212,-0.018486333844922046,-0.0675083562222192,0.035880216518780234,0.10058562586887984,-0.027708962169842342,-0.03480187410187398,0.07221082881227207,0.11505023120821034,0.03205802662767745,0.049174775405439915,0.022935011374126797,0.09471184812410201,0.13795925559421263,0.07849786281458856,0.07389812707289342,-0.04587695498275228,-0.08276729210157657,-0.01409550521681068,-0.06279488520869074,0.06282266752362274,0.0696368673162319,0.06468039878153237,-0.042282598870793886,-0.16127428771133318,-0.04591144331401609,-0.07633927184747208,0.012462795729899423,0.02788688997646982,-0.03688140940767004,0.02800653025607173,-0.09062077093761708,-0.04825464652413008,0.11567795024060513,0.07560996164880794,0.06393024882857544,-0.05239358738704325,0.020685802114129542,0.037507783809142506,0.0669361225918445,0.20410289859234607,0.027329262874942133,0.08862113865919875,-0.044286681248901096,0.08477433888293484,-0.05437528145164468,0.07421111791775961,-0.10577577868906089,0.0007703940707240569,-0.08367169748381119,-0.00933524871027168,0.04305396105418915,-0.11133827794858053,-0.102770428760931,-0.05558119523322908,-0.03543733740776025,-0.03643556508892123,-0.05190756032753756,-0.002358418218978799,-0.012884312288542327,0.017492327972224723,0.09491403624803102,-0.02579402874845633,0.019898307344211892,0.06918472516398769,0.05704123597863117,-0.04507462427754337,0.0642743616588597,0.11785923701751494,0.047270016983076084,0.1550688247409094,0.134584615352722,0.05577378695295337,-0.018910503330107162,0.11598258231215128,0.10025186416854881,-0.057193645122147446,0.08986028768293339,-0.06367308391297354,0.019098200842427655,-0.11210887362193105,0.008191305063458186,0.05780467964710256,0.008158813765263527,0.15838854588845414,-0.03657350579320675,0.04938991576371624,0.09754664892146896,-0.0749560163192385,0.1282385898343996,0.14098481470750604,0.020369145839488727,0.12010189714326215,-0.05034165415421532,-0.08986051331092997,0.007035724998343416,0.1864464377530866,0.027708407330628432,0.1843907029282831,0.08643786513072957,0.07046622967198425,0.08914082534793413,0.149995643895043,0.12284224074582034,0.10328954341920328,0.08454457008034504,0.006575238716971422,-0.10858158209071524,-0.07513130021462167,-0.06731557831007443,-0.0042328162212741495,-0.06578016163172906,0.08702906057943308,0.012877486594761891,0.11104068983230707,0.14801218171067465,0.03073844201796551,0.05113545503323412,0.0519013917769288,0.03599365943181698,-0.014181601136212117,-0.018387671619967176,0.0284430208108579,-0.07375132707561774,0.16899635680264943,0.12057123100516937,0.16867409542235848,0.1028958393826366,0.04424851663870514,0.02186863647843409,0.018289757957274465,0.09920133674385902,0.10974717457896023,-0.06973159689883085,-0.006316360950684371,-0.01837931114715289,-0.05812831919432367,-0.0779936268314888,0.06854081542510586,-0.11037454840974635,0.04962542355795571,-0.03685586366610275,0.10438318937242991,0.11567625804442841,-0.04189895519606223,0.10384331926254291,0.030858468670995197,0.14273342520645382,0.1279163111723774,-0.01610274268562645,0.07036486779065397,-0.0303198941549778,0.06810921228726788,0.02320127245135402,0.13765685983423723,0.17284256643184115,0.08266760727359364,0.1686233272766663,0.08470151815870994,0.03364039904366198,-0.053691938309487174,-0.13980453275880778,-0.09425873521510944,-0.16364279036202903,-0.07111525687128213,-0.13925998149383254,-0.05736259144627911,-0.12747267997126663,0.07342908393197209,0.07126421569858786,0.11817339899086102,0.10532093938470681,0.13107228329425702,0.046786214674063624,0.020697214605498785,-0.06324338841230405,0.06353729504598853,-0.08233678382712578,-0.011336045003931778,-0.05485895038080294,-0.0762655063489997,-0.008398591860387956,-0.02639247449375266,-0.03852161541214463,0.035731177170281264,0.004556365935231884,-0.0170413403332442,-0.03444154144806267,-0.14769069018598957,-0.03185970925858193,-0.15390179846097626,-0.20667193474089518,-0.19657478453495425,-0.11588277590370377,-0.041033734230354973,-0.020882559097391958,-0.001324633179628421,-0.06664894474283087,0.007704259060494271,-0.010249659880366087,-0.055281382295502175,-0.06576444397978261,-0.040722708407974324,-0.11973027560971057,-0.10988858567343927,0.003868450710521074,-0.05970367975051642,-0.1194279368696727,-0.08823246356005472,0.01659525551224414,-0.08614807103168808,-0.08026123049746305,0.0983840301218683,-0.009217151872798472,-0.10951654473807565,-0.010730485457957415,-0.12310814303086279,-0.060272542197843886,-0.17293100653524401,-0.09847665674861286,-0.15393084616574496,-0.21278243081570838,-0.013741549448975246,0.007113851132864996,-0.12057640262739373,0.06233490409751366,0.05163764766505523,-0.07389527988880461,0.02707293570395093,0.03158111344594718,0.046396117515619055,-0.1445301924542221,-0.08172732270859942,0.008047254583277583,-0.026393256528101924,0.009679033469707218,-0.1268190605334481,0.025700340604634307,0.07159522463118632,0.06394137334136789,-0.09313266223428236,0.033763528674040685,0.0069786589408747,-0.12855322102208475,-0.13335354621181628,-0.1875278046372342,-0.24784549128200076,-0.21874490939482302,-0.2203979207865032,-0.07990560037738538,-0.110072647435209,0.0049814356689242886,-0.006090057161886873,0.07806052227526158,0.07219824095282198,0.07603186441938654,-0.07224369059553036,-0.04592182127220878,-0.004690654438014392,-0.07328043636026627,0.04243102586086063,0.10085032229047909,-0.020929256356428876,-0.03640113372089331,-0.09166350707344786,0.013504484551774481,-0.012095298529580955,-0.0708905152973501,-0.0929360193056424,0.021278936258649808,-0.05084327857208787,-0.1449092679369596,-0.12332218920326544,-0.09653728233750046,-0.21021242845184013,-0.17651844960876117,-0.09398480714210168,-0.18553582338676802,-0.149940537371827,-0.07139325970464276,-0.06977797010434447,0.00994840349991305,-0.1262586970423115,-0.01595552253540202,0.03649032574085828,0.050449887412078676,0.07816605209907013,-0.12311076737177672,-0.003619327744086244,-0.048106917647288173,-0.09137672945982526,-0.11648772531108749,-0.12400358502833644,-0.04192742401652578,-0.09116970828097895,-0.08978939696520997,-0.047013148194036326,0.0030092126753883054,-0.12967751742204273,-0.15909067835668408,-0.08729620603891033,-0.164970627867763,-0.07548202659323543,-0.13098041598892013,-0.16601742774653067,-0.011612914029904595,-0.10396161146570962,0.013332635285197493,0.02097488457720747,-0.09614830474877205,0.03386077674994489,0.01148422616813776,-0.06473017407019643,-0.06113289671294911,-0.14113550819076537,-0.13217472919952614,0.014317109370916611,-0.058825648538566616,0.10544376611051617,-0.012386859603018495,-0.09270376731340856,-0.1671274527938426,-0.0530915378489867,-0.0955831988782033,0.01620257520681982,-0.053698390843963356,-0.10490810370919283,0.012051016032447018,0.06586898556983407,0.04618166195619832,-0.14441256553084364,0.028597108430022986,-0.0731366395881684,0.019963081830987994,-0.08141146208939883,-0.10763975081724494,0.02596859029265849,-0.04073922481814196,0.03399493795610349,-0.057912404753144936,0.020489336333108364,-0.09926605877619624,-0.11579360497331562,-0.1491521029629406,0.04160585435416862,0.1043235912479891,0.08940754724636132,-0.042908297544944775,-0.09605003925777415,-0.15499063176979985,-0.11116344605647463,-0.17539691945213234,-0.08208706346815287,-0.04152141055978517,0.06364098585591008,0.09302143651286722,0.12310008048756753,0.02570772301799321,0.08911280928006231,0.08185947437558388,0.073354362406615,-0.027216355781827264,-0.07719829423413885,0.02135890616495034,-0.05750485509279616,0.07934204754631603,-0.13763700322378453,0.013977842994104832,-0.013393372373664883,-0.09179275811153216,-0.17172134322309623,-0.012359824816645774,-0.08659270309389391,3.5288758115700796e-05,0.020395849575598275,-0.07000329741549957,-0.06314872303758212,-0.10211621777689905,-0.164430496045114,-0.10645122477802255,0.003290481632983512,0.01730471065938553,0.003749210791870188,-0.018700088054992167,0.033431459553148184,0.0437126126708947,0.05577067245638834,0.10435348944998668,0.11140327658993429,0.10720066971954324,-0.0728682776213626,0.05818637616041106,0.08109858071404155,-0.009215527985443143,-0.06562526973052017,-0.030309865099436437,-0.08507142128818633,-0.14237171233134044,-0.15916406702430225,-0.044081885828072875,0.05489304594062177,0.05876809832860579,0.09590271474141494,-0.04094284303903419,0.0644878586602799,-0.008423679495968726,-0.14628932952432042,-0.09325864048443781,0.023997523912676844,-0.016980387645980827,-0.009033072775809569,0.08562409427460906,0.10065156116167027,0.11699623873404202,0.07195705721788928,0.08309123006170917,-0.019634581523105474,0.10593349488648113,-0.03585684265856717,0.08712988997593864,0.1061492955197344,-0.01697650604388626,0.014947530855288407,-0.07150096258134146,-0.0837828382686167,-0.11452076615494179,-0.03751101562328084,-0.06674801262212299,-0.014539870508112165,0.013014300042752587,0.01383215564559158,0.05749907890688535,0.022235578739350594,-0.016145049143875857,-0.10192086146556747,0.06391345006181956,-0.039232923913719214,-0.02180511489923348,0.10242338264092424,0.13285765548652037,0.05227193176280642,0.18067921267239093,0.05917393752489538,0.01433121357532799,0.028723880486387222,0.0729037422866722,0.04079952516859376,0.15479552498233615,0.1540060835234114,0.06670771627293212,0.017347794046351662,0.023779104310576345,0.022851712228673403,-0.0030392781873057237,-0.04047837996273638,0.0632769793100675,-0.027674261372749052,0.08620840147343388,-0.014509938364483584,0.06898081287122317,-0.04203566289041259,0.04476273067029177,-0.09497951497571512,-0.06801075349209981,-0.05998106763591842,0.08261477064146987,-0.06907681893946101,-0.02070493964002144,0.00734187140293491,0.09508576065674644,0.1009142843233547,0.05128686953158374,0.01778090945819454,0.06895587259679406,-0.029614774695717633,0.035184888255470295,0.032544021262258103,-0.04409656511591378,0.013365878880856386,0.05073280567007483,-0.06676592713163763,-0.09059541516606281,-0.011137175617589366,-0.062385309336487844,0.08954381326815072,0.010649992328349423,-0.014704228382090397,-0.10619934770720534,-0.05880952694383944,-0.037363915622382,-0.018655326665962948,0.0855605593215744,-0.057001948897616124,0.13639424575734574,-0.037749339048008215,0.12515123349359047,-0.0329044213989483,0.18641529187144154,0.08759950075668385,0.10336238472473547,0.06677923579730558,0.07145331340241547,0.1052973982418235,0.05142389955087141,-0.041128669333318886,0.05058328458828726,0.07070321447142962,0.08870301614500214,0.01751678228997997,-0.018593705668076665,-0.06866786268460538,-0.12494337349007854,0.043588957296289206,0.06692809956069296,0.06036428365805731,0.0346484485391903,-0.044601953581748635,0.09397340509972839,-0.005039186254143716,0.09656996422245828,0.10249386815647182,9.983597550559595e-05,0.05799958168175506,0.08113318864205779,-0.054402257888422526,0.06304705840915012,0.15624539473669344,0.18884158484771618,0.11723027251255136,0.21158481688596495,0.11372176192940843,0.06333102701622485,0.07390575879018896,0.10579165597038469,-0.014343151898315507,-0.07226549975452176,0.006467205314624052,-0.047641034817528974,-0.019367264270763667,0.042641740707058895,0.09002972923849686,0.016748209009711985,-0.028971745878990377,-0.03926902494729808,-0.0003674590676124591,0.09341282167940719,0.04928712806033484,0.03755287792405043,0.11011645507483449,0.05308367173423113,-0.07639441552435715,-0.078447699590424,0.07437068942364111,-0.09405395511522552,0.03441075929118868,-0.05807836606820803,0.07236967734675605,-0.021948765843384288,0.08099733954567363,-0.062184225789920146,0.051878806111534274,0.021312733675308795,0.02628887983451398,-0.002447222540613694,0.08630809383781948,-0.09984084261116191,-0.011538287296816429,0.06355536712992235,-0.10569766574810029,0.05971939691327832,-0.01687667277145944,-0.047595447952630404,0.08024971590775598,0.050489865134118024,0.0009525986101406105,0.0807351663098764,-0.07029172395502305,0.059466721972145364,-0.03654711925480692,-0.008278524209940333,-0.053065876397748686,-0.10099792478352705,0.050906838929137756,-0.08202908654445372,-0.05573726114443068,-0.06704459761450808,-0.002037837186695834,0.028095929030864445,-0.02522183764657801,0.06426172649156693,0.005847621360301065,-0.035399529601529575,0.05383752534049087,-0.029506605813817522,0.028659299525421067,-0.09258896497031634,0.040725421216225875,0.003906527538152671
